routenum,ord,stationid,arsid,encode
604,17,양평한신아파트.선유도공원입구,19214,%EC%96%91%ED%8F%89%ED%95%9C%EC%8B%A0%EC%95%84%ED%8C%8C%ED%8A%B8.%EC%84%A0%EC%9C%A0%EB%8F%84%EA%B3%B5%EC%9B%90%EC%9E%85%EA%B5%AC
604,18,양화대교전망카페,19846,%EC%96%91%ED%99%94%EB%8C%80%EA%B5%90%EC%A0%84%EB%A7%9D%EC%B9%B4%ED%8E%98
604,19,합정역,14011,%ED%95%A9%EC%A0%95%EC%97%AD
604,20,서교동예식장타운,14013,%EC%84%9C%EA%B5%90%EB%8F%99%EC%98%88%EC%8B%9D%EC%9E%A5%ED%83%80%EC%9A%B4
604,21,홍대입구역,14015,%ED%99%8D%EB%8C%80%EC%9E%85%EA%B5%AC%EC%97%AD
604,22,동교동삼거리,13018,%EB%8F%99%EA%B5%90%EB%8F%99%EC%82%BC%EA%B1%B0%EB%A6%AC
604,23,신촌역,14228,%EC%8B%A0%EC%B4%8C%EC%97%AD
604,24,신촌로터리,14168,%EC%8B%A0%EC%B4%8C%EB%A1%9C%ED%84%B0%EB%A6%AC
604,25,서강대학교,14171,%EC%84%9C%EA%B0%95%EB%8C%80%ED%95%99%EA%B5%90
604,26,광성중고등학교,14172,%EA%B4%91%EC%84%B1%EC%A4%91%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90
604,27,대흥역,14174,%EB%8C%80%ED%9D%A5%EC%97%AD
604,28,용강초등학교,14176,%EC%9A%A9%EA%B0%95%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
604,29,동도중학교.서울디자인고등학교,14178,%EB%8F%99%EB%8F%84%EC%A4%91%ED%95%99%EA%B5%90.%EC%84%9C%EC%9A%B8%EB%94%94%EC%9E%90%EC%9D%B8%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90
604,30,한국산업인력공단.공덕역,14180,%ED%95%9C%EA%B5%AD%EC%82%B0%EC%97%85%EC%9D%B8%EB%A0%A5%EA%B3%B5%EB%8B%A8.%EA%B3%B5%EB%8D%95%EC%97%AD
604,31,서울대동창회관,14152,%EC%84%9C%EC%9A%B8%EB%8C%80%EB%8F%99%EC%B0%BD%ED%9A%8C%EA%B4%80
604,32,공덕시장,14142,%EA%B3%B5%EB%8D%95%EC%8B%9C%EC%9E%A5
604,33,신덕성결교회,14143,%EC%8B%A0%EB%8D%95%EC%84%B1%EA%B2%B0%EA%B5%90%ED%9A%8C
604,34,한겨레신문사,14146,%ED%95%9C%EA%B2%A8%EB%A0%88%EC%8B%A0%EB%AC%B8%EC%82%AC
604,35,만리동고개,3227,%EB%A7%8C%EB%A6%AC%EB%8F%99%EA%B3%A0%EA%B0%9C
604,36,손기정체육공원,3228,%EC%86%90%EA%B8%B0%EC%A0%95%EC%B2%B4%EC%9C%A1%EA%B3%B5%EC%9B%90
604,37,서울역서부,2105,%EC%84%9C%EC%9A%B8%EC%97%AD%EC%84%9C%EB%B6%80
604,38,서울역버스환승센터,2005,%EC%84%9C%EC%9A%B8%EC%97%AD%EB%B2%84%EC%8A%A4%ED%99%98%EC%8A%B9%EC%84%BC%ED%84%B0
604,39,남대문시장.회현역,2146,%EB%82%A8%EB%8C%80%EB%AC%B8%EC%8B%9C%EC%9E%A5.%ED%9A%8C%ED%98%84%EC%97%AD
604,40,명동입구,2149,%EB%AA%85%EB%8F%99%EC%9E%85%EA%B5%AC
604,41,충무로역.매일경제,2242,%EC%B6%A9%EB%AC%B4%EB%A1%9C%EC%97%AD.%EB%A7%A4%EC%9D%BC%EA%B2%BD%EC%A0%9C
604,42,초동,2155,%EC%B4%88%EB%8F%99
604,43,을지로4가,2163,%EC%9D%84%EC%A7%80%EB%A1%9C4%EA%B0%80
604,44,중구청앞.덕수중학교,2164,%EC%A4%91%EA%B5%AC%EC%B2%AD%EC%95%9E.%EB%8D%95%EC%88%98%EC%A4%91%ED%95%99%EA%B5%90
604,45,대한극장앞,2154,%EB%8C%80%ED%95%9C%EA%B7%B9%EC%9E%A5%EC%95%9E
604,46,퇴계로3가.한옥마을.한국의집,2151,%ED%87%B4%EA%B3%84%EB%A1%9C3%EA%B0%80.%ED%95%9C%EC%98%A5%EB%A7%88%EC%9D%84.%ED%95%9C%EA%B5%AD%EC%9D%98%EC%A7%91
604,47,퇴계로2가.명동역,2150,%ED%87%B4%EA%B3%84%EB%A1%9C2%EA%B0%80.%EB%AA%85%EB%8F%99%EC%97%AD
604,48,남대문시장.회현역,2145,%EB%82%A8%EB%8C%80%EB%AC%B8%EC%8B%9C%EC%9E%A5.%ED%9A%8C%ED%98%84%EC%97%AD
604,49,숭례문,2123,%EC%88%AD%EB%A1%80%EB%AC%B8
604,50,시청앞,2128,%EC%8B%9C%EC%B2%AD%EC%95%9E
604,51,시청앞.신한은행본점,2131,%EC%8B%9C%EC%B2%AD%EC%95%9E.%EC%8B%A0%ED%95%9C%EC%9D%80%ED%96%89%EB%B3%B8%EC%A0%90
604,52,염천교,2116,%EC%97%BC%EC%B2%9C%EA%B5%90
604,53,서울역서부,2106,%EC%84%9C%EC%9A%B8%EC%97%AD%EC%84%9C%EB%B6%80
604,54,손기정체육공원입구,2102,%EC%86%90%EA%B8%B0%EC%A0%95%EC%B2%B4%EC%9C%A1%EA%B3%B5%EC%9B%90%EC%9E%85%EA%B5%AC
604,55,만리동고개,2101,%EB%A7%8C%EB%A6%AC%EB%8F%99%EA%B3%A0%EA%B0%9C
604,56,한겨레신문사,14145,%ED%95%9C%EA%B2%A8%EB%A0%88%EC%8B%A0%EB%AC%B8%EC%82%AC
604,57,신덕성결교회,14144,%EC%8B%A0%EB%8D%95%EC%84%B1%EA%B2%B0%EA%B5%90%ED%9A%8C
604,58,공덕역.공덕시장,14141,%EA%B3%B5%EB%8D%95%EC%97%AD.%EA%B3%B5%EB%8D%95%EC%8B%9C%EC%9E%A5
604,59,한국산업인력공단,14179,%ED%95%9C%EA%B5%AD%EC%82%B0%EC%97%85%EC%9D%B8%EB%A0%A5%EA%B3%B5%EB%8B%A8
604,60,동도중학교.서울디자인고등학교,14177,%EB%8F%99%EB%8F%84%EC%A4%91%ED%95%99%EA%B5%90.%EC%84%9C%EC%9A%B8%EB%94%94%EC%9E%90%EC%9D%B8%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90
604,61,대흥역,14175,%EB%8C%80%ED%9D%A5%EC%97%AD
604,62,광성중고등학교,14173,%EA%B4%91%EC%84%B1%EC%A4%91%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90
604,63,서강대학교,14170,%EC%84%9C%EA%B0%95%EB%8C%80%ED%95%99%EA%B5%90
604,64,신촌로터리,14169,%EC%8B%A0%EC%B4%8C%EB%A1%9C%ED%84%B0%EB%A6%AC
604,65,신촌오거리.현대백화점,13021,%EC%8B%A0%EC%B4%8C%EC%98%A4%EA%B1%B0%EB%A6%AC.%ED%98%84%EB%8C%80%EB%B0%B1%ED%99%94%EC%A0%90
604,66,동교동삼거리,13019,%EB%8F%99%EA%B5%90%EB%8F%99%EC%82%BC%EA%B1%B0%EB%A6%AC
604,67,홍대입구역,14016,%ED%99%8D%EB%8C%80%EC%9E%85%EA%B5%AC%EC%97%AD
604,68,서교동예식장타운,14014,%EC%84%9C%EA%B5%90%EB%8F%99%EC%98%88%EC%8B%9D%EC%9E%A5%ED%83%80%EC%9A%B4
604,69,합정역.남경호텔,14012,%ED%95%A9%EC%A0%95%EC%97%AD.%EB%82%A8%EA%B2%BD%ED%98%B8%ED%85%94
604,70,양화대교전망카페,19848,%EC%96%91%ED%99%94%EB%8C%80%EA%B5%90%EC%A0%84%EB%A7%9D%EC%B9%B4%ED%8E%98
604,71,양평한신아파트.선유도공원입구,19216,%EC%96%91%ED%8F%89%ED%95%9C%EC%8B%A0%EC%95%84%ED%8C%8C%ED%8A%B8.%EC%84%A0%EC%9C%A0%EB%8F%84%EA%B3%B5%EC%9B%90%EC%9E%85%EA%B5%AC
604,72,영등포아리수정수센터,19215,%EC%98%81%EB%93%B1%ED%8F%AC%EC%95%84%EB%A6%AC%EC%88%98%EC%A0%95%EC%88%98%EC%84%BC%ED%84%B0
604,73,염창역.서울도시가스,16001,%EC%97%BC%EC%B0%BD%EC%97%AD.%EC%84%9C%EC%9A%B8%EB%8F%84%EC%8B%9C%EA%B0%80%EC%8A%A4
604,74,등촌역.강서보건소,16003,%EB%93%B1%EC%B4%8C%EC%97%AD.%EA%B0%95%EC%84%9C%EB%B3%B4%EA%B1%B4%EC%86%8C
604,75,등촌중학교 백석초등학교,16005,%EB%93%B1%EC%B4%8C%EC%A4%91%ED%95%99%EA%B5%90+%EB%B0%B1%EC%84%9D%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
604,76,강서구청사거리,16007,%EA%B0%95%EC%84%9C%EA%B5%AC%EC%B2%AD%EC%82%AC%EA%B1%B0%EB%A6%AC
604,77,강서구청,16140,%EA%B0%95%EC%84%9C%EA%B5%AC%EC%B2%AD
604,78,우장초등학교,16141,%EC%9A%B0%EC%9E%A5%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
604,79,한국폴리텍1.서울강서대학교,16144,%ED%95%9C%EA%B5%AD%ED%8F%B4%EB%A6%AC%ED%85%8D1.%EC%84%9C%EC%9A%B8%EA%B0%95%EC%84%9C%EB%8C%80%ED%95%99%EA%B5%90
604,80,화곡역.화곡시장,16145,%ED%99%94%EA%B3%A1%EC%97%AD.%ED%99%94%EA%B3%A1%EC%8B%9C%EC%9E%A5
604,81,화곡역.현대주유소,16205,%ED%99%94%EA%B3%A1%EC%97%AD.%ED%98%84%EB%8C%80%EC%A3%BC%EC%9C%A0%EC%86%8C
604,82,신월초등학교,16204,%EC%8B%A0%EC%9B%94%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
604,83,가로공원.나누리병원,16198,%EA%B0%80%EB%A1%9C%EA%B3%B5%EC%9B%90.%EB%82%98%EB%88%84%EB%A6%AC%EB%B3%91%EC%9B%90
604,84,화곡대림아파트,16195,%ED%99%94%EA%B3%A1%EB%8C%80%EB%A6%BC%EC%95%84%ED%8C%8C%ED%8A%B8
604,85,하나은행신월동지점,15340,%ED%95%98%EB%82%98%EC%9D%80%ED%96%89%EC%8B%A0%EC%9B%94%EB%8F%99%EC%A7%80%EC%A0%90
604,86,신월동기점,15371,%EC%8B%A0%EC%9B%94%EB%8F%99%EA%B8%B0%EC%A0%90
605,1,개화역광역환승센터,16435,%EA%B0%9C%ED%99%94%EC%97%AD%EA%B4%91%EC%97%AD%ED%99%98%EC%8A%B9%EC%84%BC%ED%84%B0
605,2,개화검문소,16170,%EA%B0%9C%ED%99%94%EA%B2%80%EB%AC%B8%EC%86%8C
605,3,개화산역,16287,%EA%B0%9C%ED%99%94%EC%82%B0%EC%97%AD
605,4,방화사거리,16285,%EB%B0%A9%ED%99%94%EC%82%AC%EA%B1%B0%EB%A6%AC
605,5,국민은행방화동지점,16127,%EA%B5%AD%EB%AF%BC%EC%9D%80%ED%96%89%EB%B0%A9%ED%99%94%EB%8F%99%EC%A7%80%EC%A0%90
605,6,방화2동우촌연립,16125,%EB%B0%A9%ED%99%942%EB%8F%99%EC%9A%B0%EC%B4%8C%EC%97%B0%EB%A6%BD
605,7,방화2동청성아파트앞,16123,%EB%B0%A9%ED%99%942%EB%8F%99%EC%B2%AD%EC%84%B1%EC%95%84%ED%8C%8C%ED%8A%B8%EC%95%9E
605,8,기업은행공항동지점,16121,%EA%B8%B0%EC%97%85%EC%9D%80%ED%96%89%EA%B3%B5%ED%95%AD%EB%8F%99%EC%A7%80%EC%A0%90
605,9,공항시장,16119,%EA%B3%B5%ED%95%AD%EC%8B%9C%EC%9E%A5
605,10,롯데몰.김포공항,16451,%EB%A1%AF%EB%8D%B0%EB%AA%B0.%EA%B9%80%ED%8F%AC%EA%B3%B5%ED%95%AD
605,11,김포공항국제선,16391,%EA%B9%80%ED%8F%AC%EA%B3%B5%ED%95%AD%EA%B5%AD%EC%A0%9C%EC%84%A0
605,12,한국공항공사.이마트공항점,16410,%ED%95%9C%EA%B5%AD%EA%B3%B5%ED%95%AD%EA%B3%B5%EC%82%AC.%EC%9D%B4%EB%A7%88%ED%8A%B8%EA%B3%B5%ED%95%AD%EC%A0%90
605,13,김포공항국내선,16389,%EA%B9%80%ED%8F%AC%EA%B3%B5%ED%95%AD%EA%B5%AD%EB%82%B4%EC%84%A0
605,14,송정역,16014,%EC%86%A1%EC%A0%95%EC%97%AD
605,15,KT공항지사,16016,KT%EA%B3%B5%ED%95%AD%EC%A7%80%EC%82%AC
605,16,마곡역,16422,%EB%A7%88%EA%B3%A1%EC%97%AD
605,17,발산역,16112,%EB%B0%9C%EC%82%B0%EC%97%AD
605,18,한국가스기술공사,16012,%ED%95%9C%EA%B5%AD%EA%B0%80%EC%8A%A4%EA%B8%B0%EC%88%A0%EA%B3%B5%EC%82%AC
605,19,KBS스포츠월드,16010,KBS%EC%8A%A4%ED%8F%AC%EC%B8%A0%EC%9B%94%EB%93%9C
605,20,강서구청사거리,16008,%EA%B0%95%EC%84%9C%EA%B5%AC%EC%B2%AD%EC%82%AC%EA%B1%B0%EB%A6%AC
605,21,등촌중학교 백석초등학교,16006,%EB%93%B1%EC%B4%8C%EC%A4%91%ED%95%99%EA%B5%90+%EB%B0%B1%EC%84%9D%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
605,22,등촌역.강서보건소,16004,%EB%93%B1%EC%B4%8C%EC%97%AD.%EA%B0%95%EC%84%9C%EB%B3%B4%EA%B1%B4%EC%86%8C
605,23,염창역.서울도시가스,16002,%EC%97%BC%EC%B0%BD%EC%97%AD.%EC%84%9C%EC%9A%B8%EB%8F%84%EC%8B%9C%EA%B0%80%EC%8A%A4
605,24,안양천입구,19217,%EC%95%88%EC%96%91%EC%B2%9C%EC%9E%85%EA%B5%AC
605,25,양평동한솔아파트,19218,%EC%96%91%ED%8F%89%EB%8F%99%ED%95%9C%EC%86%94%EC%95%84%ED%8C%8C%ED%8A%B8
605,26,양평한신아파트.선유도공원입구,19214,%EC%96%91%ED%8F%89%ED%95%9C%EC%8B%A0%EC%95%84%ED%8C%8C%ED%8A%B8.%EC%84%A0%EC%9C%A0%EB%8F%84%EA%B3%B5%EC%9B%90%EC%9E%85%EA%B5%AC
605,27,당산초등학교앞,19220,%EB%8B%B9%EC%82%B0%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90%EC%95%9E
605,28,선유도역.롯데제과,19212,%EC%84%A0%EC%9C%A0%EB%8F%84%EC%97%AD.%EB%A1%AF%EB%8D%B0%EC%A0%9C%EA%B3%BC
605,29,당산역,19173,%EB%8B%B9%EC%82%B0%EC%97%AD
605,30,당산동삼성래미안아파트,19174,%EB%8B%B9%EC%82%B0%EB%8F%99%EC%82%BC%EC%84%B1%EB%9E%98%EB%AF%B8%EC%95%88%EC%95%84%ED%8C%8C%ED%8A%B8
605,31,삼환아파트,19125,%EC%82%BC%ED%99%98%EC%95%84%ED%8C%8C%ED%8A%B8
605,32,신화병원,19121,%EC%8B%A0%ED%99%94%EB%B3%91%EC%9B%90
605,33,영등포시장,19120,%EC%98%81%EB%93%B1%ED%8F%AC%EC%8B%9C%EC%9E%A5
605,34,경방타임스퀘어.신세계백화점,19117,%EA%B2%BD%EB%B0%A9%ED%83%80%EC%9E%84%EC%8A%A4%ED%80%98%EC%96%B4.%EC%8B%A0%EC%84%B8%EA%B3%84%EB%B0%B1%ED%99%94%EC%A0%90
605,35,영등포역,19114,%EC%98%81%EB%93%B1%ED%8F%AC%EC%97%AD
605,36,신길역,19279,%EC%8B%A0%EA%B8%B8%EC%97%AD
605,37,신길역1호선,19300,%EC%8B%A0%EA%B8%B8%EC%97%AD1%ED%98%B8%EC%84%A0
605,38,신길새마을금고,19226,%EC%8B%A0%EA%B8%B8%EC%83%88%EB%A7%88%EC%9D%84%EA%B8%88%EA%B3%A0
605,39,대방역,19015,%EB%8C%80%EB%B0%A9%EC%97%AD
605,40,현대아파트,20007,%ED%98%84%EB%8C%80%EC%95%84%ED%8C%8C%ED%8A%B8
605,41,노량진수산시장.CTS기독교TV,20009,%EB%85%B8%EB%9F%89%EC%A7%84%EC%88%98%EC%82%B0%EC%8B%9C%EC%9E%A5.CTS%EA%B8%B0%EB%8F%85%EA%B5%90TV
605,42,노량진역,20011,%EB%85%B8%EB%9F%89%EC%A7%84%EC%97%AD
605,43,노들역,20013,%EB%85%B8%EB%93%A4%EC%97%AD
605,44,노들섬,3341,%EB%85%B8%EB%93%A4%EC%84%AC
605,45,한강대교북단,3001,%ED%95%9C%EA%B0%95%EB%8C%80%EA%B5%90%EB%B6%81%EB%8B%A8
605,46,신용산역,3003,%EC%8B%A0%EC%9A%A9%EC%82%B0%EC%97%AD
605,47,KT용산지사,3005,KT%EC%9A%A9%EC%82%B0%EC%A7%80%EC%82%AC
605,48,삼각지역,3007,%EC%82%BC%EA%B0%81%EC%A7%80%EC%97%AD
605,49,숙대입구역,3009,%EC%88%99%EB%8C%80%EC%9E%85%EA%B5%AC%EC%97%AD
605,50,서울역,3198,%EC%84%9C%EC%9A%B8%EC%97%AD
605,51,후암3거리,3199,%ED%9B%84%EC%95%943%EA%B1%B0%EB%A6%AC
605,52,후암시장,3200,%ED%9B%84%EC%95%94%EC%8B%9C%EC%9E%A5
605,53,삼강의원,3202,%EC%82%BC%EA%B0%95%EC%9D%98%EC%9B%90
605,54,남영동주민센터,3206,%EB%82%A8%EC%98%81%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
605,55,남영우체국,3209,%EB%82%A8%EC%98%81%EC%9A%B0%EC%B2%B4%EA%B5%AD
605,56,숙대입구역,3010,%EC%88%99%EB%8C%80%EC%9E%85%EA%B5%AC%EC%97%AD
605,57,삼각지역,3008,%EC%82%BC%EA%B0%81%EC%A7%80%EC%97%AD
605,58,KT용산지사,3006,KT%EC%9A%A9%EC%82%B0%EC%A7%80%EC%82%AC
605,59,신용산역,3004,%EC%8B%A0%EC%9A%A9%EC%82%B0%EC%97%AD
605,60,한강대교북단,3002,%ED%95%9C%EA%B0%95%EB%8C%80%EA%B5%90%EB%B6%81%EB%8B%A8
605,61,노들섬,3340,%EB%85%B8%EB%93%A4%EC%84%AC
605,62,노들역,20014,%EB%85%B8%EB%93%A4%EC%97%AD
605,63,노량진역,20012,%EB%85%B8%EB%9F%89%EC%A7%84%EC%97%AD
605,64,노량진수산시장.CTS기독교TV,20010,%EB%85%B8%EB%9F%89%EC%A7%84%EC%88%98%EC%82%B0%EC%8B%9C%EC%9E%A5.CTS%EA%B8%B0%EB%8F%85%EA%B5%90TV
605,65,현대아파트.유한양행,20008,%ED%98%84%EB%8C%80%EC%95%84%ED%8C%8C%ED%8A%B8.%EC%9C%A0%ED%95%9C%EC%96%91%ED%96%89
605,66,대방역,19254,%EB%8C%80%EB%B0%A9%EC%97%AD
605,67,신길새마을금고,19227,%EC%8B%A0%EA%B8%B8%EC%83%88%EB%A7%88%EC%9D%84%EA%B8%88%EA%B3%A0
605,68,신길역,19225,%EC%8B%A0%EA%B8%B8%EC%97%AD
605,69,경방타임스퀘어.신세계백화점,19112,%EA%B2%BD%EB%B0%A9%ED%83%80%EC%9E%84%EC%8A%A4%ED%80%98%EC%96%B4.%EC%8B%A0%EC%84%B8%EA%B3%84%EB%B0%B1%ED%99%94%EC%A0%90
605,70,영등포시장,19104,%EC%98%81%EB%93%B1%ED%8F%AC%EC%8B%9C%EC%9E%A5
605,71,신화병원,19122,%EC%8B%A0%ED%99%94%EB%B3%91%EC%9B%90
605,72,당산푸르지오아파트,19126,%EB%8B%B9%EC%82%B0%ED%91%B8%EB%A5%B4%EC%A7%80%EC%98%A4%EC%95%84%ED%8C%8C%ED%8A%B8
605,73,당산동삼성래미안아파트,19175,%EB%8B%B9%EC%82%B0%EB%8F%99%EC%82%BC%EC%84%B1%EB%9E%98%EB%AF%B8%EC%95%88%EC%95%84%ED%8C%8C%ED%8A%B8
605,74,당산역,19172,%EB%8B%B9%EC%82%B0%EC%97%AD
605,75,양평한신아파트.선유도공원입구,19216,%EC%96%91%ED%8F%89%ED%95%9C%EC%8B%A0%EC%95%84%ED%8C%8C%ED%8A%B8.%EC%84%A0%EC%9C%A0%EB%8F%84%EA%B3%B5%EC%9B%90%EC%9E%85%EA%B5%AC
605,76,영등포아리수정수센터,19215,%EC%98%81%EB%93%B1%ED%8F%AC%EC%95%84%EB%A6%AC%EC%88%98%EC%A0%95%EC%88%98%EC%84%BC%ED%84%B0
605,77,염창역.서울도시가스,16001,%EC%97%BC%EC%B0%BD%EC%97%AD.%EC%84%9C%EC%9A%B8%EB%8F%84%EC%8B%9C%EA%B0%80%EC%8A%A4
605,78,등촌역.강서보건소,16003,%EB%93%B1%EC%B4%8C%EC%97%AD.%EA%B0%95%EC%84%9C%EB%B3%B4%EA%B1%B4%EC%86%8C
605,79,등촌중학교 백석초등학교,16005,%EB%93%B1%EC%B4%8C%EC%A4%91%ED%95%99%EA%B5%90+%EB%B0%B1%EC%84%9D%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
605,80,강서구청사거리,16007,%EA%B0%95%EC%84%9C%EA%B5%AC%EC%B2%AD%EC%82%AC%EA%B1%B0%EB%A6%AC
605,81,KBS스포츠월드,16009,KBS%EC%8A%A4%ED%8F%AC%EC%B8%A0%EC%9B%94%EB%93%9C
605,82,한국가스기술공사,16011,%ED%95%9C%EA%B5%AD%EA%B0%80%EC%8A%A4%EA%B8%B0%EC%88%A0%EA%B3%B5%EC%82%AC
605,83,발산역,16013,%EB%B0%9C%EC%82%B0%EC%97%AD
605,84,마곡역,16423,%EB%A7%88%EA%B3%A1%EC%97%AD
605,85,공항초등학교,16113,%EA%B3%B5%ED%95%AD%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
605,86,KT공항지사,16115,KT%EA%B3%B5%ED%95%AD%EC%A7%80%EC%82%AC
605,87,송정역,16015,%EC%86%A1%EC%A0%95%EC%97%AD
605,88,롯데몰.김포공항,16451,%EB%A1%AF%EB%8D%B0%EB%AA%B0.%EA%B9%80%ED%8F%AC%EA%B3%B5%ED%95%AD
605,89,김포공항국제선,16391,%EA%B9%80%ED%8F%AC%EA%B3%B5%ED%95%AD%EA%B5%AD%EC%A0%9C%EC%84%A0
605,90,한국공항공사.이마트공항점,16411,%ED%95%9C%EA%B5%AD%EA%B3%B5%ED%95%AD%EA%B3%B5%EC%82%AC.%EC%9D%B4%EB%A7%88%ED%8A%B8%EA%B3%B5%ED%95%AD%EC%A0%90
605,91,김포공항국내선,16390,%EA%B9%80%ED%8F%AC%EA%B3%B5%ED%95%AD%EA%B5%AD%EB%82%B4%EC%84%A0
605,92,공항시장,16118,%EA%B3%B5%ED%95%AD%EC%8B%9C%EC%9E%A5
605,93,공항동국민은행,16120,%EA%B3%B5%ED%95%AD%EB%8F%99%EA%B5%AD%EB%AF%BC%EC%9D%80%ED%96%89
605,94,방화2동청성아파트,16436,%EB%B0%A9%ED%99%942%EB%8F%99%EC%B2%AD%EC%84%B1%EC%95%84%ED%8C%8C%ED%8A%B8
605,95,방화2동우촌연립,16433,%EB%B0%A9%ED%99%942%EB%8F%99%EC%9A%B0%EC%B4%8C%EC%97%B0%EB%A6%BD
605,96,국민은행방화동지점,16126,%EA%B5%AD%EB%AF%BC%EC%9D%80%ED%96%89%EB%B0%A9%ED%99%94%EB%8F%99%EC%A7%80%EC%A0%90
605,97,방화사거리,16286,%EB%B0%A9%ED%99%94%EC%82%AC%EA%B1%B0%EB%A6%AC
605,98,개화산역,16288,%EA%B0%9C%ED%99%94%EC%82%B0%EC%97%AD
605,99,개화파출소,16167,%EA%B0%9C%ED%99%94%ED%8C%8C%EC%B6%9C%EC%86%8C
605,100,개화역광역환승센터,16434,%EA%B0%9C%ED%99%94%EC%97%AD%EA%B4%91%EC%97%AD%ED%99%98%EC%8A%B9%EC%84%BC%ED%84%B0
606,1,자동차매매단지,46104,%EC%9E%90%EB%8F%99%EC%B0%A8%EB%A7%A4%EB%A7%A4%EB%8B%A8%EC%A7%80
606,2,부인초교,46103,%EB%B6%80%EC%9D%B8%EC%B4%88%EA%B5%90
606,3,목련마을,46726,%EB%AA%A9%EB%A0%A8%EB%A7%88%EC%9D%84
606,4,한아름마을.반달마을,46607,%ED%95%9C%EC%95%84%EB%A6%84%EB%A7%88%EC%9D%84.%EB%B0%98%EB%8B%AC%EB%A7%88%EC%9D%84
606,5,복사골문화센터,46606,%EB%B3%B5%EC%82%AC%EA%B3%A8%EB%AC%B8%ED%99%94%EC%84%BC%ED%84%B0
606,6,꿈동산.사랑마을,46604,%EA%BF%88%EB%8F%99%EC%82%B0.%EC%82%AC%EB%9E%91%EB%A7%88%EC%9D%84
606,7,상도중학교,46602,%EC%83%81%EB%8F%84%EC%A4%91%ED%95%99%EA%B5%90
606,8,송내초교.법원입구,46089,%EC%86%A1%EB%82%B4%EC%B4%88%EA%B5%90.%EB%B2%95%EC%9B%90%EC%9E%85%EA%B5%AC
606,9,상동시장.중동역.부천여고,46087,%EC%83%81%EB%8F%99%EC%8B%9C%EC%9E%A5.%EC%A4%91%EB%8F%99%EC%97%AD.%EB%B6%80%EC%B2%9C%EC%97%AC%EA%B3%A0
606,10,팰리스카운티,46050,%ED%8C%B0%EB%A6%AC%EC%8A%A4%EC%B9%B4%EC%9A%B4%ED%8B%B0
606,11,부천시민회관,46052,%EB%B6%80%EC%B2%9C%EC%8B%9C%EB%AF%BC%ED%9A%8C%EA%B4%80
606,12,시민운동장,46054,%EC%8B%9C%EB%AF%BC%EC%9A%B4%EB%8F%99%EC%9E%A5
606,13,부천전화국,46013,%EB%B6%80%EC%B2%9C%EC%A0%84%ED%99%94%EA%B5%AD
606,14,부천대학입구.KT부천지사,46010,%EB%B6%80%EC%B2%9C%EB%8C%80%ED%95%99%EC%9E%85%EA%B5%AC.KT%EB%B6%80%EC%B2%9C%EC%A7%80%EC%82%AC
606,15,부천상상거리,46121,%EB%B6%80%EC%B2%9C%EC%83%81%EC%83%81%EA%B1%B0%EB%A6%AC
606,16,부천북부역농협,46639,%EB%B6%80%EC%B2%9C%EB%B6%81%EB%B6%80%EC%97%AD%EB%86%8D%ED%98%91
606,17,대성병원,46006,%EB%8C%80%EC%84%B1%EB%B3%91%EC%9B%90
606,18,부천북초등학교,46004,%EB%B6%80%EC%B2%9C%EB%B6%81%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
606,19,원미구청,46002,%EC%9B%90%EB%AF%B8%EA%B5%AC%EC%B2%AD
606,20,춘의테크노파크단지앞,46019,%EC%B6%98%EC%9D%98%ED%85%8C%ED%81%AC%EB%85%B8%ED%8C%8C%ED%81%AC%EB%8B%A8%EC%A7%80%EC%95%9E
606,21,춘의가구거리,46020,%EC%B6%98%EC%9D%98%EA%B0%80%EA%B5%AC%EA%B1%B0%EB%A6%AC
606,22,당아래,46021,%EB%8B%B9%EC%95%84%EB%9E%98
606,23,부천종합운동장역,45015,%EB%B6%80%EC%B2%9C%EC%A2%85%ED%95%A9%EC%9A%B4%EB%8F%99%EC%9E%A5%EC%97%AD
606,24,여월휴먼시아4단지,45002,%EC%97%AC%EC%9B%94%ED%9C%B4%EB%A8%BC%EC%8B%9C%EC%95%844%EB%8B%A8%EC%A7%80
606,25,오정경찰서.여월휴먼시아5단지,46728,%EC%98%A4%EC%A0%95%EA%B2%BD%EC%B0%B0%EC%84%9C.%EC%97%AC%EC%9B%94%ED%9C%B4%EB%A8%BC%EC%8B%9C%EC%95%845%EB%8B%A8%EC%A7%80
